;index;Кредит (актив);Вклад (пассив);Дата погашения;Срок погашения, дней;Ставка, %;[ОТВЕТ] Номер группы;Пример группировки (для первых 20 сделок)
0;1586;261500000.0;0.0;30.04.2018;39;0.8495;0;
1;2152;50000000.0;0.0;06.05.2018;45;0.905;0;
2;9;50000000.0;0.0;07.06.2018;77;0.934;21;5.0
3;8;0.0;50000000.0;28.04.2018;37;0.9745;1;4.0
4;1587;82000000.0;0.0;15.05.2018;54;0.98;1;
5;1671;0.0;50000000.0;24.05.2018;63;1.03;1;
6;1515;0.0;50000000.0;26.05.2018;65;1.056;1;
7;473;76000000.0;0.0;18.05.2018;57;1.236;2;
8;637;100000000.0;0.0;04.06.2018;74;1.245;2;
9;1893;0.0;163000000.0;19.05.2018;58;1.34;2;
10;1894;25500000.0;0.0;06.06.2018;76;1.383;2;
11;979;0.0;15000000.0;08.05.2018;47;1.405;3;
12;1895;40000000.0;0.0;27.04.2018;36;1.4685;3;
13;1072;0.0;21000000.0;27.04.2018;36;1.4725;3;
14;1688;21000000.0;0.0;27.04.2018;36;1.5622;4;
15;371;0.0;40000000.0;27.04.2018;36;1.5622;4;
16;561;62000000.0;0.0;15.05.2018;54;1.6162;4;
17;581;0.0;51200000.0;17.05.2018;56;1.6181;4;
18;1413;0.0;101500000.0;17.05.2018;56;1.6181;4;
19;1692;0.0;90000000.0;04.06.2018;74;1.668;5;
20;1693;0.0;80000000.0;04.06.2018;74;1.668;5;
21;1188;25864700.0;0.0;04.06.2018;74;1.668;5;
22;1187;90000000.0;0.0;04.06.2018;74;1.668;5;
23;1155;80000000.0;0.0;04.06.2018;74;1.668;5;
24;790;0.0;320000000.0;11.06.2018;81;1.7225;5;
25;1988;0.0;115000000.0;11.06.2018;81;1.7225;5;
26;1256;115000000.0;0.0;11.06.2018;81;1.7225;5;
27;1137;320000000.0;0.0;11.06.2018;81;1.7225;5;
28;1687;20500000.0;0.0;24.04.2018;33;1.7413;6;
29;401;0.0;2100000.0;24.04.2018;33;1.7413;6;
30;2022;10000000.0;0.0;24.04.2018;33;1.7413;6;
31;402;16000000.0;0.0;24.04.2018;33;1.7413;6;
32;323;56200000.0;0.0;24.04.2018;33;1.7413;6;
33;1655;0.0;104000000.0;24.04.2018;33;1.7413;6;
34;439;0.0;31000000.0;24.04.2018;33;1.7413;6;
35;748;10400000.0;0.0;24.04.2018;33;1.7413;6;
36;184;0.0;106000000.0;24.04.2018;33;1.7413;6;
37;159;2100000.0;0.0;24.04.2018;33;1.7413;6;
38;749;10400000.0;0.0;24.04.2018;33;1.7413;6;
39;1235;0.0;26300000.0;24.04.2018;33;1.7413;6;
40;1104;50000000.0;0.0;24.04.2018;33;1.7413;6;
41;1401;1100000.0;0.0;24.04.2018;33;1.7413;6;
42;1403;0.0;106000000.0;24.04.2018;33;1.7413;6;
43;1970;175000000.0;0.0;24.04.2018;33;1.7413;6;
44;1139;0.0;10400000.0;24.04.2018;33;1.7413;6;
45;1402;56200000.0;0.0;24.04.2018;33;1.7413;6;
46;255;8700000.0;0.0;24.04.2018;33;1.7413;6;
47;673;5400000.0;0.0;24.04.2018;33;1.7413;6;
48;247;0.0;11100000.0;24.04.2018;33;1.7413;6;
49;1775;0.0;10400000.0;24.04.2018;33;1.7413;6;
50;1654;22800000.0;0.0;24.04.2018;33;1.7413;6;
51;860;60000000.0;0.0;24.04.2018;33;1.7413;6;
52;1308;54800000.0;0.0;24.04.2018;33;1.7413;6;
53;1907;10300000.0;0.0;24.04.2018;33;1.7413;6;
54;183;11200000.0;0.0;24.04.2018;33;1.7413;6;
55;1082;0.0;25000000.0;24.04.2018;33;1.7413;6;
56;324;0.0;31800000.0;24.04.2018;33;1.7413;6;
57;1081;51000000.0;0.0;24.04.2018;33;1.7413;6;
58;158;10000000.0;0.0;24.04.2018;33;1.7413;6;
59;2135;0.0;20800000.0;24.04.2018;33;1.7413;6;
60;1011;50300000.0;0.0;24.04.2018;33;1.7413;6;
61;361;12700000.0;0.0;24.04.2018;33;1.7413;6;
62;939;0.0;11200000.0;24.04.2018;33;1.7413;6;
63;940;11200000.0;0.0;24.04.2018;33;1.7413;6;
64;1776;0.0;38600000.0;24.04.2018;33;1.7413;6;
65;2023;2100000.0;0.0;24.04.2018;33;1.7413;6;
66;1653;10000000.0;0.0;24.04.2018;33;1.7413;6;
67;1652;0.0;54700000.0;24.04.2018;33;1.7413;6;
68;70;0.0;25000000.0;24.04.2018;33;1.7413;6;
69;69;25000000.0;0.0;24.04.2018;33;1.7413;6;
70;1971;25000000.0;0.0;24.04.2018;33;1.7413;6;
71;1960;0.0;31000000.0;23.04.2018;32;1.7445;6;
72;500;0.0;10300000.0;23.04.2018;32;1.7445;6;
73;480;0.0;10500000.0;23.04.2018;32;1.7445;6;
74;481;0.0;40000000.0;23.04.2018;32;1.7445;6;
75;499;20700000.0;0.0;23.04.2018;32;1.7445;6;
76;1216;10000000.0;0.0;23.04.2018;32;1.7445;6;
77;1773;10400000.0;0.0;23.04.2018;32;1.7445;6;
78;1774;10000000.0;0.0;23.04.2018;32;1.7445;6;
79;1950;5400000.0;0.0;23.04.2018;32;1.7445;6;
80;1438;14300000.0;0.0;23.04.2018;32;1.7445;6;
81;1906;0.0;38200000.0;23.04.2018;32;1.7445;6;
82;322;0.0;11200000.0;23.04.2018;32;1.7445;6;
83;321;5600000.0;0.0;23.04.2018;32;1.7445;6;
84;1160;0.0;17000000.0;23.04.2018;32;1.7445;6;
85;682;0.0;20900000.0;23.04.2018;32;1.7445;6;
86;1190;0.0;30000000.0;23.04.2018;32;1.7445;6;
87;672;10300000.0;0.0;23.04.2018;32;1.7445;6;
88;1168;0.0;62000000.0;23.04.2018;32;1.7445;6;
89;1180;0.0;20000000.0;23.04.2018;32;1.7445;6;
90;681;0.0;20900000.0;23.04.2018;32;1.7445;6;
91;680;0.0;10500000.0;23.04.2018;32;1.7445;6;
92;1191;0.0;12000000.0;23.04.2018;32;1.7445;6;
93;1651;10000000.0;0.0;23.04.2018;32;1.7445;6;
94;269;0.0;26000000.0;23.04.2018;32;1.7445;6;
95;268;10900000.0;0.0;23.04.2018;32;1.7445;6;
96;1686;10200000.0;0.0;23.04.2018;32;1.7445;6;
97;1685;0.0;16300000.0;23.04.2018;32;1.7445;6;
98;937;0.0;11200000.0;23.04.2018;32;1.7445;6;
99;1476;16800000.0;0.0;23.04.2018;32;1.7445;6;
100;1928;20700000.0;0.0;23.04.2018;32;1.7445;6;
101;463;0.0;7500000.0;23.04.2018;32;1.7445;6;
102;872;0.0;10000000.0;23.04.2018;32;1.7445;6;
103;1307;10000000.0;0.0;23.04.2018;32;1.7445;6;
104;370;30800000.0;0.0;23.04.2018;32;1.7445;6;
105;1991;0.0;20500000.0;23.04.2018;32;1.7445;6;
106;1010;52000000.0;0.0;23.04.2018;32;1.7445;6;
107;1306;10000000.0;0.0;23.04.2018;32;1.7445;6;
108;1949;72000000.0;0.0;23.04.2018;32;1.7447;6;
109;1664;200000000.0;0.0;23.04.2018;32;1.7447;6;
110;1257;20900000.0;0.0;23.04.2018;32;1.7447;6;
111;1640;0.0;130000000.0;23.04.2018;32;1.7447;6;
112;1947;0.0;20500000.0;23.04.2018;32;1.7447;6;
113;368;20500000.0;0.0;23.04.2018;32;1.7447;6;
114;360;30900000.0;0.0;23.04.2018;32;1.7447;6;
115;367;10300000.0;0.0;23.04.2018;32;1.7447;6;
116;751;0.0;20500000.0;23.04.2018;32;1.7447;6;
117;752;0.0;5000000.0;23.04.2018;32;1.7447;6;
118;747;10400000.0;0.0;23.04.2018;32;1.7447;6;
119;753;0.0;26700000.0;23.04.2018;32;1.7447;6;
120;1646;16000000.0;0.0;23.04.2018;32;1.7447;6;
121;756;0.0;75000000.0;23.04.2018;32;1.7447;6;
122;162;20800000.0;0.0;23.04.2018;32;1.7447;6;
123;1437;20500000.0;0.0;23.04.2018;32;1.7447;6;
124;2001;21400000.0;0.0;23.04.2018;32;1.7447;6;
125;2006;35000000.0;0.0;23.04.2018;32;1.7447;6;
126;777;101900000.0;0.0;23.04.2018;32;1.7447;6;
127;438;26900000.0;0.0;23.04.2018;32;1.7447;6;
128;51;0.0;14400000.0;23.04.2018;32;1.7447;6;
129;2148;30600000.0;0.0;23.04.2018;32;1.7447;6;
130;50;0.0;41000000.0;23.04.2018;32;1.7447;6;
131;2149;0.0;52700000.0;23.04.2018;32;1.7447;6;
132;1145;0.0;44000000.0;23.04.2018;32;1.7447;6;
133;859;55000000.0;0.0;23.04.2018;32;1.7447;6;
134;881;0.0;18300000.0;23.04.2018;32;1.7447;6;
135;871;0.0;22500000.0;23.04.2018;32;1.7447;6;
136;369;41000000.0;0.0;23.04.2018;32;1.7447;6;
137;1801;10200000.0;0.0;23.04.2018;32;1.7447;6;
138;1948;0.0;34500000.0;23.04.2018;32;1.7447;6;
139;2002;0.0;5000000.0;23.04.2018;32;1.7447;6;
140;2133;20800000.0;0.0;23.04.2018;32;1.7447;6;
141;2134;0.0;20800000.0;23.04.2018;32;1.7447;6;
142;706;0.0;10400000.0;23.04.2018;32;1.7447;6;
143;1138;20800000.0;0.0;23.04.2018;32;1.7447;6;
144;266;0.0;10900000.0;23.04.2018;32;1.7447;6;
145;1631;20500000.0;0.0;23.04.2018;32;1.7447;6;
146;267;0.0;60500000.0;23.04.2018;32;1.7447;6;
147;564;18300000.0;0.0;23.04.2018;32;1.7447;6;
148;2068;12300000.0;0.0;23.04.2018;32;1.7447;6;
149;1976;0.0;10200000.0;23.04.2018;32;1.7447;6;
150;671;0.0;51250000.0;23.04.2018;32;1.7447;6;
151;563;250000000.0;0.0;23.04.2018;32;1.7447;6;
152;546;0.0;30600000.0;23.04.2018;32;1.7447;6;
153;254;0.0;45300000.0;23.04.2018;32;1.7447;6;
154;2112;24600000.0;0.0;23.04.2018;32;1.7447;6;
155;71;20400000.0;0.0;25.04.2018;34;1.7452;6;
156;707;14600000.0;0.0;25.04.2018;34;1.7452;6;
157;72;14300000.0;0.0;25.04.2018;34;1.7452;6;
158;683;0.0;9000000.0;25.04.2018;34;1.7452;6;
159;2026;10400000.0;0.0;25.04.2018;34;1.7452;6;
160;882;10200000.0;0.0;25.04.2018;34;1.7452;6;
161;883;10200000.0;0.0;25.04.2018;34;1.7452;6;
162;1309;0.0;24900000.0;25.04.2018;34;1.7452;6;
163;1012;12500000.0;0.0;25.04.2018;34;1.7452;6;
164;1803;0.0;10200000.0;25.04.2018;34;1.7452;6;
165;2051;25000000.0;0.0;25.04.2018;34;1.7452;6;
166;1013;27400000.0;0.0;25.04.2018;34;1.7452;6;
167;342;0.0;20800000.0;25.04.2018;34;1.7452;6;
168;1508;0.0;50000000.0;25.04.2018;34;1.7452;6;
169;1310;0.0;20700000.0;25.04.2018;34;1.7452;6;
170;778;14300000.0;0.0;25.04.2018;34;1.7452;6;
171;161;0.0;10000000.0;25.04.2018;34;1.7452;6;
172;1206;25300000.0;0.0;25.04.2018;34;1.7452;6;
173;750;0.0;14600000.0;25.04.2018;34;1.7452;6;
174;1647;0.0;22000000.0;25.04.2018;34;1.7452;6;
175;160;0.0;30000000.0;25.04.2018;34;1.7452;6;
176;1657;0.0;52000000.0;25.04.2018;34;1.7452;6;
177;1236;0.0;14300000.0;25.04.2018;34;1.7452;6;
178;792;0.0;10200000.0;25.04.2018;34;1.7452;6;
179;1517;20500000.0;0.0;25.04.2018;34;1.7452;6;
180;325;11200000.0;0.0;25.04.2018;34;1.7452;6;
181;1802;10200000.0;0.0;25.04.2018;34;1.7452;6;
182;1656;0.0;12500000.0;25.04.2018;34;1.7452;6;
183;779;12300000.0;0.0;26.04.2018;35;1.7525;6;
184;1237;10200000.0;0.0;26.04.2018;35;1.7525;6;
185;1311;0.0;31500000.0;26.04.2018;35;1.7525;6;
186;344;51900000.0;0.0;26.04.2018;35;1.7525;6;
187;377;0.0;30800000.0;26.04.2018;35;1.7525;6;
188;343;20000000.0;0.0;26.04.2018;35;1.7525;6;
189;1313;0.0;75000000.0;26.04.2018;35;1.7525;6;
190;1312;0.0;27300000.0;26.04.2018;35;1.7525;6;
191;1083;20500000.0;0.0;26.04.2018;35;1.7525;6;
192;1259;20900000.0;0.0;26.04.2018;35;1.7525;6;
193;1258;50000000.0;0.0;26.04.2018;35;1.7525;6;
194;2030;0.0;10400000.0;26.04.2018;35;1.7525;6;
195;185;0.0;11200000.0;26.04.2018;35;1.7525;6;
196;1519;10200000.0;0.0;26.04.2018;35;1.7525;6;
197;1518;0.0;20400000.0;26.04.2018;35;1.7525;6;
198;2027;109500000.0;0.0;26.04.2018;35;1.7525;6;
199;547;10200000.0;0.0;26.04.2018;35;1.7525;6;
200;708;50000000.0;0.0;26.04.2018;35;1.7525;6;
201;2113;20500000.0;0.0;26.04.2018;35;1.7525;6;
202;686;16700000.0;0.0;26.04.2018;35;1.7525;6;
203;687;0.0;54800000.0;26.04.2018;35;1.7525;6;
204;684;0.0;10000000.0;26.04.2018;35;1.7525;6;
205;2024;9000000.0;0.0;26.04.2018;35;1.7525;6;
206;1778;20800000.0;0.0;26.04.2018;35;1.7525;6;
207;2028;10400000.0;0.0;26.04.2018;35;1.7525;6;
208;688;50000000.0;0.0;26.04.2018;35;1.7525;6;
209;2029;0.0;10400000.0;26.04.2018;35;1.7525;6;
210;961;15500000.0;0.0;26.04.2018;35;1.7525;6;
211;963;0.0;50000000.0;26.04.2018;35;1.7525;6;
212;962;0.0;16700000.0;26.04.2018;35;1.7525;6;
213;1694;10300000.0;0.0;26.04.2018;35;1.7525;6;
214;2150;0.0;12300000.0;26.04.2018;35;1.7525;6;
215;2142;0.0;25000000.0;30.04.2018;39;1.7603;6;
216;2137;6300000.0;0.0;30.04.2018;39;1.7603;6;
217;969;0.0;20900000.0;30.04.2018;39;1.7603;6;
218;968;0.0;12500000.0;30.04.2018;39;1.7603;6;
219;967;0.0;208600000.0;27.04.2018;36;1.7603;6;
220;53;0.0;20500000.0;30.04.2018;39;1.7603;6;
221;52;102500000.0;0.0;27.04.2018;36;1.7603;6;
222;1695;11300000.0;0.0;30.04.2018;39;1.7603;6;
223;1978;10200000.0;0.0;27.04.2018;36;1.7603;6;
224;1977;0.0;30700000.0;27.04.2018;36;1.7603;6;
225;966;7600000.0;0.0;27.04.2018;36;1.7603;6;
226;965;10400000.0;0.0;27.04.2018;36;1.7603;6;
227;964;0.0;109500000.0;27.04.2018;36;1.7603;6;
228;1318;0.0;27400000.0;27.04.2018;36;1.7603;6;
229;1317;51900000.0;0.0;27.04.2018;36;1.7603;6;
230;2136;0.0;20800000.0;27.04.2018;36;1.7603;6;
231;1169;122000000.0;0.0;30.04.2018;39;1.7603;6;
232;565;0.0;15700000.0;30.04.2018;39;1.7603;6;
233;1591;0.0;10300000.0;30.04.2018;39;1.7603;6;
234;1875;0.0;23000000.0;30.04.2018;39;1.7603;6;
235;1161;0.0;40000000.0;30.04.2018;39;1.7603;6;
236;1616;0.0;14300000.0;30.04.2018;39;1.7603;6;
237;1404;0.0;12300000.0;30.04.2018;39;1.7603;6;
238;270;0.0;5400000.0;27.04.2018;36;1.7603;6;
239;651;10300000.0;0.0;27.04.2018;36;1.7603;6;
240;635;0.0;20600000.0;30.04.2018;39;1.7603;6;
241;1961;31000000.0;0.0;27.04.2018;36;1.7603;6;
242;1142;0.0;31300000.0;30.04.2018;39;1.7603;6;
243;1141;14600000.0;0.0;30.04.2018;39;1.7603;6;
244;1140;20800000.0;0.0;27.04.2018;36;1.7603;6;
245;652;10700000.0;0.0;30.04.2018;39;1.7603;6;
246;675;10300000.0;0.0;27.04.2018;36;1.7603;6;
247;674;17000000.0;0.0;27.04.2018;36;1.7603;6;
248;1362;0.0;210000000.0;27.04.2018;36;1.7603;6;
249;1361;12200000.0;0.0;27.04.2018;36;1.7603;6;
250;692;0.0;10400000.0;30.04.2018;39;1.7603;6;
251;691;109800000.0;0.0;27.04.2018;36;1.7603;6;
252;690;16700000.0;0.0;27.04.2018;36;1.7603;6;
253;689;24500000.0;0.0;27.04.2018;36;1.7603;6;
254;1836;10400000.0;0.0;30.04.2018;39;1.7603;6;
255;1835;0.0;49300000.0;30.04.2018;39;1.7603;6;
256;549;0.0;53100000.0;30.04.2018;39;1.7603;6;
257;548;0.0;10200000.0;27.04.2018;36;1.7603;6;
258;685;55000000.0;0.0;27.04.2018;36;1.7603;6;
259;710;6400000.0;0.0;30.04.2018;39;1.7603;6;
260;709;25000000.0;0.0;27.04.2018;36;1.7603;6;
261;1360;9400000.0;0.0;27.04.2018;36;1.7603;6;
262;1359;0.0;1000000.0;27.04.2018;36;1.7603;6;
263;1302;0.0;4800000.0;30.04.2018;39;1.7603;6;
264;1106;14600000.0;0.0;27.04.2018;36;1.7603;6;
265;1105;6300000.0;0.0;27.04.2018;36;1.7603;6;
266;2025;0.0;104900000.0;27.04.2018;36;1.7603;6;
267;1779;0.0;52100000.0;27.04.2018;36;1.7603;6;
268;1777;15100000.0;0.0;27.04.2018;36;1.7603;6;
269;188;61600000.0;0.0;30.04.2018;39;1.7603;6;
270;1217;30900000.0;0.0;30.04.2018;39;1.7603;6;
271;187;18500000.0;0.0;30.04.2018;39;1.7603;6;
272;186;0.0;16800000.0;30.04.2018;39;1.7603;6;
273;2035;0.0;31300000.0;30.04.2018;39;1.7603;6;
274;2034;31300000.0;0.0;27.04.2018;36;1.7603;6;
275;2033;10400000.0;0.0;27.04.2018;36;1.7603;6;
276;2032;16700000.0;0.0;27.04.2018;36;1.7603;6;
277;2031;208400000.0;0.0;27.04.2018;36;1.7603;6;
278;1660;0.0;52000000.0;27.04.2018;36;1.7603;6;
279;1240;10200000.0;0.0;30.04.2018;39;1.7603;6;
280;1239;0.0;10200000.0;27.04.2018;36;1.7603;6;
281;1952;20500000.0;0.0;27.04.2018;36;1.7603;6;
282;1951;24600000.0;0.0;27.04.2018;36;1.7603;6;
283;464;10200000.0;0.0;27.04.2018;36;1.7603;6;
284;2118;25000000.0;0.0;27.04.2018;36;1.7603;6;
285;2116;20500000.0;0.0;30.04.2018;39;1.7603;6;
286;2115;0.0;20500000.0;27.04.2018;36;1.7603;6;
287;2114;0.0;20500000.0;27.04.2018;36;1.7603;6;
288;1218;20000000.0;0.0;27.04.2018;36;1.7603;6;
289;1930;0.0;10300000.0;30.04.2018;39;1.7603;6;
290;1929;0.0;20700000.0;30.04.2018;39;1.7603;6;
291;1075;0.0;3000000.0;30.04.2018;39;1.7603;6;
292;780;0.0;20500000.0;27.04.2018;36;1.7603;6;
293;1084;14300000.0;0.0;30.04.2018;39;1.7603;6;
294;1520;10200000.0;0.0;30.04.2018;39;1.7603;6;
295;793;1000000.0;0.0;27.04.2018;36;1.7603;6;
296;794;0.0;8200000.0;30.04.2018;39;1.7603;6;
297;1784;25000000.0;0.0;30.04.2018;39;1.7603;6;
298;848;0.0;43000000.0;30.04.2018;39;1.7603;6;
299;1659;14000000.0;0.0;27.04.2018;36;1.7603;6;
300;1658;0.0;104000000.0;27.04.2018;36;1.7603;6;
301;327;0.0;14400000.0;30.04.2018;39;1.7603;6;
302;326;46400000.0;0.0;30.04.2018;39;1.7603;6;
303;1514;100000000.0;0.0;27.04.2018;36;1.7603;6;
304;1409;7800000.0;0.0;30.04.2018;39;1.7603;6;
305;1406;21200000.0;0.0;30.04.2018;39;1.7603;6;
306;1405;0.0;28700000.0;30.04.2018;39;1.7603;6;
307;1316;7000000.0;0.0;27.04.2018;36;1.7603;6;
308;1315;13000000.0;0.0;27.04.2018;36;1.7603;6;
309;1314;54800000.0;0.0;27.04.2018;36;1.7603;6;
310;1439;0.0;14300000.0;30.04.2018;39;1.7603;6;
311;1689;102600000.0;0.0;27.04.2018;36;1.7603;6;
312;330;20700000.0;0.0;30.04.2018;39;1.7603;6;
313;329;61600000.0;0.0;30.04.2018;39;1.7603;6;
314;328;0.0;68500000.0;30.04.2018;39;1.7603;6;
315;1238;20500000.0;0.0;27.04.2018;36;1.7603;6;
316;1017;27000000.0;0.0;27.04.2018;36;1.7603;6;
317;1016;9000000.0;0.0;27.04.2018;36;1.7603;6;
318;1015;0.0;135400000.0;27.04.2018;36;1.7603;6;
319;1014;0.0;1000000.0;27.04.2018;36;1.7603;6;
320;1805;0.0;12200000.0;30.04.2018;39;1.7603;6;
321;1804;30500000.0;0.0;30.04.2018;39;1.7603;6;
322;1799;0.0;29250000.0;30.04.2018;39;1.7603;6;
323;970;0.0;16000000.0;30.04.2018;39;1.7603;6;
324;378;0.0;10800000.0;30.04.2018;39;1.7603;6;
325;347;27500000.0;0.0;27.04.2018;36;1.7603;6;
326;346;27400000.0;0.0;27.04.2018;36;1.7603;6;
327;345;0.0;20100000.0;27.04.2018;36;1.7603;6;
328;1678;22000000.0;0.0;30.04.2018;39;1.7603;6;
329;404;0.0;20500000.0;30.04.2018;39;1.7603;6;
330;403;0.0;30000000.0;27.04.2018;36;1.7603;6;
331;1992;0.0;100000000.0;27.04.2018;36;1.7603;6;
332;943;0.0;22500000.0;30.04.2018;39;1.7603;6;
333;942;0.0;89200000.0;30.04.2018;39;1.7603;6;
334;941;31700000.0;0.0;30.04.2018;39;1.7603;6;
335;2003;0.0;53500000.0;27.04.2018;36;1.7603;6;
336;73;0.0;20500000.0;27.04.2018;36;1.7603;6;
337;1980;102300000.0;0.0;30.04.2018;39;1.7603;6;
338;1979;50000000.0;0.0;30.04.2018;39;1.7603;6;
339;12;121700000.0;0.0;27.04.2018;36;1.7603;6;2.0
340;13;111000000.0;0.0;27.04.2018;36;1.7603;6;2.0
341;2151;0.0;8200000.0;30.04.2018;39;1.7603;6;
342;37;102300000.0;0.0;30.04.2018;39;1.7669;6;
343;1323;0.0;10000000.0;30.04.2018;39;1.7669;6;
344;1321;7600000.0;0.0;30.04.2018;39;1.7669;6;
345;2102;30800000.0;0.0;30.04.2018;39;1.7669;6;
346;1319;0.0;10000000.0;30.04.2018;39;1.7669;6;
347;1320;18900000.0;0.0;30.04.2018;39;1.7669;6;
348;1322;0.0;1200000.0;30.04.2018;39;1.7669;6;
349;1781;17200000.0;0.0;30.04.2018;39;1.7669;6;
350;1780;0.0;10000000.0;30.04.2018;39;1.7669;6;
351;1363;0.0;20000000.0;30.04.2018;39;1.7669;6;
352;944;0.0;60200000.0;30.04.2018;39;1.7669;6;
353;189;0.0;50000000.0;30.04.2018;39;1.7669;6;
354;331;48700000.0;0.0;30.04.2018;39;1.7669;6;
355;1663;1000000.0;0.0;30.04.2018;39;1.7669;6;
356;1662;0.0;2500000.0;30.04.2018;39;1.7669;6;
357;1661;11000000.0;0.0;30.04.2018;39;1.7669;6;
358;233;20000000.0;0.0;30.04.2018;39;1.7669;6;
359;1993;0.0;53600000.0;30.04.2018;39;1.7669;6;
360;1785;10000000.0;0.0;30.04.2018;39;1.7669;6;
361;807;50000000.0;0.0;30.04.2018;39;1.7669;6;
362;1786;0.0;20800000.0;30.04.2018;39;1.7669;6;
363;1783;5600000.0;0.0;30.04.2018;39;1.7669;6;
364;1151;0.0;40000000.0;30.04.2018;39;1.7669;6;
365;1207;0.0;15000000.0;30.04.2018;39;1.7669;6;
366;636;30900000.0;0.0;30.04.2018;39;1.7669;6;
367;806;0.0;10500000.0;30.04.2018;39;1.7669;6;
368;808;20000000.0;0.0;30.04.2018;39;1.7669;6;
369;248;35000000.0;0.0;27.04.2018;36;1.7669;6;
370;1648;0.0;15000000.0;30.04.2018;39;1.7669;6;
371;2069;16400000.0;0.0;30.04.2018;39;1.7669;6;
372;1782;0.0;10000000.0;30.04.2018;39;1.7669;6;
373;873;0.0;40000000.0;30.04.2018;39;1.7669;6;
374;1874;15000000.0;0.0;30.04.2018;39;1.7669;6;
375;1173;0.0;261500000.0;30.04.2018;39;1.7669;6;
376;351;0.0;1000000.0;30.04.2018;39;1.7669;6;
377;348;18900000.0;0.0;30.04.2018;39;1.7669;6;
378;14;0.0;55600000.0;30.04.2018;39;1.7669;6;2.0
379;350;0.0;4000000.0;30.04.2018;39;1.7669;6;
380;349;0.0;10000000.0;30.04.2018;39;1.7669;6;
381;1962;10300000.0;0.0;30.04.2018;39;1.7669;6;
382;1192;0.0;17000000.0;30.04.2018;39;1.7669;6;
383;850;22000000.0;0.0;30.04.2018;39;1.7669;6;
384;1181;0.0;40000000.0;30.04.2018;39;1.7669;6;
385;332;12700000.0;0.0;30.04.2018;39;1.7723;6;
386;1087;10600000.0;0.0;30.04.2018;39;1.7723;6;
387;518;0.0;79600000.0;30.04.2018;39;1.7723;6;
388;1261;0.0;16700000.0;30.04.2018;39;1.7723;6;
389;1260;0.0;20900000.0;30.04.2018;39;1.7723;6;
390;1242;0.0;20500000.0;30.04.2018;39;1.7723;6;
391;1241;20500000.0;0.0;30.04.2018;39;1.7723;6;
392;945;21200000.0;0.0;30.04.2018;39;1.7723;6;
393;1995;0.0;79000000.0;30.04.2018;39;1.7723;6;
394;1085;14300000.0;0.0;30.04.2018;39;1.7723;6;
395;235;51100000.0;0.0;30.04.2018;39;1.7723;6;
396;1086;0.0;10200000.0;30.04.2018;39;1.7723;6;
397;809;0.0;31500000.0;30.04.2018;39;1.7723;6;
398;1787;0.0;10000000.0;30.04.2018;39;1.7723;6;
399;517;16000000.0;0.0;30.04.2018;39;1.7723;6;
400;1263;75000000.0;0.0;30.04.2018;39;1.7723;6;
401;1837;0.0;46400000.0;30.04.2018;39;1.7723;6;
402;1262;18800000.0;0.0;30.04.2018;39;1.7723;6;
403;1364;0.0;27000000.0;30.04.2018;39;1.7723;6;
404;1931;10300000.0;0.0;30.04.2018;39;1.7723;6;
405;191;0.0;50000000.0;30.04.2018;39;1.7723;6;
406;1076;0.0;14000000.0;30.04.2018;39;1.7723;6;
407;281;10300000.0;0.0;30.04.2018;39;1.7723;6;
408;1521;10200000.0;0.0;30.04.2018;39;1.7723;6;
409;234;28000000.0;0.0;30.04.2018;39;1.7723;6;
410;1107;10000000.0;0.0;30.04.2018;39;1.7723;6;
411;190;62100000.0;0.0;30.04.2018;39;1.7723;6;
412;1593;0.0;90000000.0;30.04.2018;39;1.7723;6;
413;40;80000000.0;0.0;30.04.2018;39;1.7723;6;
414;2139;0.0;142900000.0;30.04.2018;39;1.7723;6;
415;1194;0.0;27500000.0;30.04.2018;39;1.7723;6;
416;1193;0.0;28000000.0;30.04.2018;39;1.7723;6;
417;1592;20600000.0;0.0;30.04.2018;39;1.7723;6;
418;265;123000000.0;0.0;30.04.2018;39;1.7723;6;
419;352;0.0;12000000.0;30.04.2018;39;1.7723;6;
420;2138;20900000.0;0.0;30.04.2018;39;1.7723;6;
421;1407;0.0;71600000.0;30.04.2018;39;1.7723;6;
422;1963;20600000.0;0.0;30.04.2018;39;1.7723;6;
423;221;21000000.0;0.0;30.04.2018;39;1.7723;6;
424;77;10600000.0;0.0;30.04.2018;39;1.7723;6;
425;74;20500000.0;0.0;30.04.2018;39;1.7723;6;
426;193;0.0;41200000.0;30.04.2018;39;1.7723;6;
427;1324;12000000.0;0.0;30.04.2018;39;1.7723;6;
428;1522;0.0;6400000.0;30.04.2018;39;1.7723;6;
429;1243;10200000.0;0.0;30.04.2018;39;1.7723;6;
430;333;37100000.0;0.0;30.04.2018;39;1.7723;6;
431;76;0.0;20500000.0;30.04.2018;39;1.7723;6;
432;75;10600000.0;0.0;30.04.2018;39;1.7723;6;
433;1838;0.0;20900000.0;01.05.2018;40;1.7734;6;
434;1527;48600000.0;0.0;01.05.2018;40;1.7734;6;
435;1245;0.0;19600000.0;01.05.2018;40;1.7734;6;
436;82;0.0;20500000.0;01.05.2018;40;1.7734;6;
437;615;54000000.0;0.0;01.05.2018;40;1.7734;6;
438;1265;50300000.0;0.0;01.05.2018;40;1.7734;6;
439;1264;0.0;54800000.0;01.05.2018;40;1.7734;6;
